id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/124213,10.2307/124213	,The Household Cluster at Brzesc Kujawski 3: Small-Site Methodology in the Polish Lowlands	,Peter I. Bogucki	Ryszard Grygiel	,World Archaeology	,13	,1	,1981-06-01T00:00:00Z	,pp. 59-72	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124159,10.2307/124159	,Back Matter	,	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,pp. 126-132	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124664,10.2307/124664	,Shipibo Archaeo-Ethnography: Site Formation Processes and Archaeological Interpretation	,Peter E. Siegel	Peter G. Roe	,World Archaeology	,18	,1	,1986-06-01T00:00:00Z	,pp. 96-115	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124073,10.2307/124073	,The Archaeological Interpretation of Prehistoric Metalworking	,M. J. Rowlands	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,pp. 210-224	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124511,10.2307/124511	,Ethnoarchaeology with the Phi Tong Luang (Mlabrai): Forest Hunters of Northern Thailand	,Surin Pookajorn	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 206-221	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024055,10.2307/40024055	,Things to do in Doggerland When You're Dead: Surviving OIS3 at the Northwestern-Most Fringe of Middle Palaeolithic Europe	,Mark J. White	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 547-575	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124414,10.2307/124414	,Computer Image Processing for Archaeological Air Photographs	,Irwin Scollar	,World Archaeology	,10	,1	,1978-06-01T00:00:00Z	,pp. 71-87	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124005,10.2307/124005	,The Problem of Tin in Mesopotamian Bronzes	,Harriet E. W. Crawford	,World Archaeology	,6	,2	,1974-10-01T00:00:00Z	,pp. 242-247	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124392,10.2307/124392	,Letter: Archaeology South of the Rio Grande	,Jose L. Lorenzo	,World Archaeology	,13	,3	,1982-02-01T00:00:00Z	,pp. 394-395	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124447,10.2307/124447	,Colonialism and Cultural Responses: Problems Related to Roman Provincial Analysis	,Brad Bartel	,World Archaeology	,12	,1	,1980-06-01T00:00:00Z	,pp. 11-26	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124289,10.2307/124289	,Teotihuacan Regional Population Administration in Eastern Morelos	,Kenneth G. Hirth	,World Archaeology	,9	,3	,1978-02-01T00:00:00Z	,pp. 320-333	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125007,10.2307/125007	,The Life-Histories of Megaliths in Mecklenburg-Vorpommern (Germany)	,Cornelius J. Holtorf	,World Archaeology	,30	,1	,1998-06-01T00:00:00Z	,pp. 23-38	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124275,10.2307/124275	,Photogrammetry: The Pros and Cons for Archaeology	,Richard C. Anderson	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,pp. 200-205	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026656,10.2307/40026656	,Interpreting Archaeological Continuities: An Approach to Transversal Equality in the Argaric Bronze Age of South-East Iberia	,Sandra Montón Subías	,World Archaeology	,39	,2	,2007-06-01T00:00:00Z	,pp. 246-262	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124716,10.2307/124716	,Trade and Power in the Fifth and Fourth Millennia BC: New Evidence from Northern Mesopotamia	,Joan Oates	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 403-422	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124633,10.2307/124633	,Front Matter	,	,World Archaeology	,15	,1	,1983-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/123974,10.2307/123974	,The Hunter-Gatherer Nomads of Northern Mexico: A Comparison of the Archival and Archaeological Records	,Walter W. Taylor	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,pp. 167-178	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124557,10.2307/124557	,Front Matter	,	,World Archaeology	,20	,3	,1989-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827901,10.2307/827901	,Seeing Is Deceiving: Rock Art and the Non-Visual	,Sven Ouzman	,World Archaeology	,33	,2	,2001-10-01T00:00:00Z	,pp. 237-256	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124871,10.2307/124871	,Monumental Architecture: A Thermodynamic Explanation of Symbolic Behaviour	,Bruce G. Trigger	,World Archaeology	,22	,2	,1990-10-01T00:00:00Z	,pp. 119-132	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124721,10.2307/124721	,Books Received from Publishers as at 31 December 1992	,	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 484-485	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124606,10.2307/124606	,Microwear Analysis and Site Function of Paglicci Cave_ Level 4A	,Randolph E. Donahue	,World Archaeology	,19	,3	,1988-02-01T00:00:00Z	,pp. 357-375	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124304,10.2307/124304	,Volume Information	,	,World Archaeology	,8	,3	,1977-02-01T00:00:00Z	,pp. 359-360	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124870,10.2307/124870	,Front Matter	,	,World Archaeology	,22	,2	,1990-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124335,10.2307/124335	,The Copper Alloys of the Medieval Islamic World - Inheritors of the Classical Tradition	,P. T. Craddock	,World Archaeology	,11	,1	,1979-06-01T00:00:00Z	,pp. 68-79	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125023,10.2307/125023	,Beyond Romans and Natives	,Greg Woolf	,World Archaeology	,28	,3	,1997-02-01T00:00:00Z	,pp. 339-350	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123990,10.2307/123990	,The Palaeozoology of Cyprus: A Preliminary Report on Recently Analysed Sites	,Jeffrey H. Schwartz	,World Archaeology	,5	,2	,1973-10-01T00:00:00Z	,pp. 215-220	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124430,10.2307/124430	,Back Matter	,	,World Archaeology	,8	,2	,1976-10-01T00:00:00Z	,pp. 234-236	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40026479,10.2307/40026479	,Seeing Is Perceiving?	,Catherine Frieman	Mark Gillings	,World Archaeology	,39	,1	,2007-03-01T00:00:00Z	,pp. 4-16	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124296,10.2307/124296	,Linguistic Evidence and Its Correlation with Archaeology	,Christopher Ehret	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 5-18	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124530,10.2307/124530	,The Power of a Place in Understanding Southern San Rock Engravings	,Janette Deacon	,World Archaeology	,20	,1	,1988-06-01T00:00:00Z	,pp. 129-140	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125097,10.2307/125097	,The Social Context of Food Technology in Iron Age Gao_ Mali	,Rachel MacLean	Timothy Insoll	,World Archaeology	,31	,1	,1999-06-01T00:00:00Z	,pp. 78-92	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124458,10.2307/124458	,Pattern and Process in West Indian Archaeology	,Irving Rouse	,World Archaeology	,9	,1	,1977-06-01T00:00:00Z	,pp. 1-11	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124367,10.2307/124367	,Subject and Title Index	,	,World Archaeology	,10	,	,1979-01-01T00:00:00Z	,pp. 7-24	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124510,10.2307/124510	,Ethnoarchaeology of the Kurnool Cave Areas_ South India	,M. L. K. Murty	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 192-205	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123973,10.2307/123973	,Pastoral Nomadism in the Archaeology of India and Pakistan	,Lawrence S. Leshnik	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,pp. 150-166	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827928,10.2307/827928	,The Sadana Island Shipwreck: An Eighteenth-Century AD Merchantman off the Red Sea Coast of Egypt	,Cheryl Ward	,World Archaeology	,32	,3	,2001-02-01T00:00:00Z	,pp. 368-382	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124930,10.2307/124930	,The Transient Village in Southern New Zealand	,Atholl Anderson	Ian Smith	,World Archaeology	,27	,3	,1996-02-01T00:00:00Z	,pp. 359-371	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124554,10.2307/124554	,Style and Tradition at Sturt's Meadows	,John Clegg	,World Archaeology	,19	,2	,1987-10-01T00:00:00Z	,pp. 236-255	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124358,10.2307/124358	,Prehistoric Diet and Subsistence of the Moche Valley_ Peru	,Shelia G. Pozorski	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,pp. 163-184	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124058,10.2307/124058	,Discrimination of British Lower and Middle Palaeolithic Handaxe Groups Using Canonical Variates	,J. M. Graham	Derek Roe	,World Archaeology	,1	,3	,1970-02-01T00:00:00Z	,pp. 321-337	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560198,10.2307/3560198	,Pre-Columbian Andean Animal Domesticates at the Edge of Empire	,Peter W. Stahl	,World Archaeology	,34	,3	,2003-02-01T00:00:00Z	,pp. 470-483	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124512,10.2307/124512	,Pottery Making in Upper Egypt: An Ethnoarchaeological Study	,Paul Nicholson	Helen Patterson	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 222-239	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026208,10.2307/40026208	,Serra da Capivara National Park_ Brazil: Cultural Heritage and Society	,Anne-Marie Pessis	Niède Guidon	,World Archaeology	,39	,3	,2007-09-01T00:00:00Z	,pp. 406-416	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124425,10.2307/124425	,Near Eastern Alloying and Some Textual Evidence for the Early Use of Arsenical Copper	,E. R. Eaton	Hugh McKerrell	,World Archaeology	,8	,2	,1976-10-01T00:00:00Z	,pp. 169-191	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125079,10.2307/125079	,An Introduction to Buddhist Archaeology	,Gina L. Barnes	,World Archaeology	,27	,2	,1995-10-01T00:00:00Z	,pp. 165-182	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124732,10.2307/124732	,Anglo-Saxon Non-Ferrous Metalworking: A Survey	,Justine Bayley	,World Archaeology	,23	,1	,1991-06-01T00:00:00Z	,pp. 115-130	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124491,10.2307/124491	,Optical Petrology in the Field	,P. N. Hunt	D. R. Griffiths	,World Archaeology	,21	,1	,1989-06-01T00:00:00Z	,pp. 165-172	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124119,10.2307/124119	,The Diet of Early Man: Aspects of Archaeological Evidence from Lower and Middle Pleistocene Sites in Africa	,Glynn Isaac	,World Archaeology	,2	,3	,1971-02-01T00:00:00Z	,pp. 278-299	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124026,10.2307/124026	,The Archaeological Contribution to Nineteenth-Century History: Some Australian Case Studies	,Judy Birmingham	,World Archaeology	,7	,3	,1976-02-01T00:00:00Z	,pp. 306-317	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124057,10.2307/124057	,Cluster Analysis and Archaeology: Some New Developments and Applications	,F. R. Hodson	,World Archaeology	,1	,3	,1970-02-01T00:00:00Z	,pp. 299-320	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124333,10.2307/124333	,Hides and Antlers: A New Look at the Gatherer-Hunter Site at Star Carr_ North Yorkshire_ England	,Mike Pitts	,World Archaeology	,11	,1	,1979-06-01T00:00:00Z	,pp. 32-42	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023595,10.2307/40023595	,Racializing the Commonplace Landscape: An Archaeology of Urban Renewal along the Color Line	,Paul R. Mullins	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 60-71	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124063,10.2307/124063	,An Elephant Butchery Site at Mwanganda's Village_ Karonga_ Malawi_ and Its Relevance for Palaeolithic Archaeology	,J. Desmond Clark	C. Vance Haynes_ Jr.	,World Archaeology	,1	,3	,1970-02-01T00:00:00Z	,pp. 390-411	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124682,10.2307/124682	,Volume Information	,	,World Archaeology	,16	,1	,1984-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124909,10.2307/124909	,Prehistoric Health Status of the Roonka Population	,Graeme L. Pretty	Morrie E. Kricun	,World Archaeology	,21	,2	,1989-10-01T00:00:00Z	,pp. 198-224	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124272,10.2307/124272	,Terrestrial Photogrammetry in Archaeology	,Angela Fussell	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,pp. 157-172	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124082,10.2307/124082	,Recent Work in West Africa: New Light on the Nok Culture	,Bernard Fagg	,World Archaeology	,1	,1	,1969-06-01T00:00:00Z	,pp. 41-50	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124320,10.2307/124320	,Devil's Lair_ an Example of Prolonged Cave Use in South-Western Australia	,Charles Dortch	,World Archaeology	,10	,3	,1979-02-01T00:00:00Z	,pp. 258-279	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827865,10.2307/827865	,Same-Sex Desire_ Conjugal Constructs_ and the Tomb of Niankhkhnum and Khnumhotep	,Greg Reeder	,World Archaeology	,32	,2	,2000-10-01T00:00:00Z	,pp. 193-208	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124240,10.2307/124240	,Music in Ancient Mesopotamia and Egypt	,Marcelle Duchesne-Guillemin	,World Archaeology	,12	,3	,1981-02-01T00:00:00Z	,pp. 287-297	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123984,10.2307/123984	,Aspects of Early West African Trade	,Merrick Posnansky	,World Archaeology	,5	,2	,1973-10-01T00:00:00Z	,pp. 149-162	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124866,10.2307/124866	,Early Irish Pilgrim Archaeology in the Dingle Peninsula	,Peter Harbison	,World Archaeology	,26	,1	,1994-06-01T00:00:00Z	,pp. 90-103	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827894,10.2307/827894	,Back Matter	,	,World Archaeology	,33	,1	,2001-06-01T00:00:00Z	,pp. 155-158	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124798,10.2307/124798	,Aspects of Soils and Early Agriculture	,Kenneth Thomas	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,pp. vii-xiii	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023593,10.2307/40023593	,Proto-Racism in Graeco-Roman Antiquity	,Benjamin Isaac	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 32-47	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125082,10.2307/125082	,Trade_ Urbanism_ and Agricultural Expansion: Buddhist Monastic Institutions and the State in the Early Historic Western Deccan	,Kathleen D. Morrison	,World Archaeology	,27	,2	,1995-10-01T00:00:00Z	,pp. 203-221	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124098,10.2307/124098	,Swiss Neolithic Copper Beads: Currency_ Ornament or Prestige Items?	,Barbara Ottaway	Christian Strahm	,World Archaeology	,6	,3	,1975-02-01T00:00:00Z	,pp. 307-321	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124525,10.2307/124525	,The Elmenteitan: An Early Food-Producing Culture in East Africa	,Peter Robertshaw	,World Archaeology	,20	,1	,1988-06-01T00:00:00Z	,pp. 57-69	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124067,10.2307/124067	,Front Matter	,	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/3560211,10.2307/3560211	,Commemorating and Remembering 1857: The Revolt in Delhi and Its Afterlife	,Nayanjot Lahiri	,World Archaeology	,35	,1	,2003-06-01T00:00:00Z	,pp. 35-60	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124818,10.2307/124818	,Perceptions of Time in the Andaman Islands	,Zarine Cooper	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,pp. 261-267	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124264,10.2307/124264	,The Excavation of Mud Structures: An Experiment from West Africa	,Roderick J. McIntosh	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 185-199	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827935,10.2307/827935	,Subsistence Strategies and Early Human Population History: An Evolutionary Ecological Perspective	,James L. Boone	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 6-25	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124387,10.2307/124387	,The Development of Archaeology in the Indian Subcontinent	,Dilip K. Chakrabarti	,World Archaeology	,13	,3	,1982-02-01T00:00:00Z	,pp. 326-344	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124471,10.2307/124471	,Public Displays and Private Values: A Guide to Buried Wealth in Harappan Archaeology	,Paul Rissman	,World Archaeology	,20	,2	,1988-10-01T00:00:00Z	,pp. 209-228	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124172,10.2307/124172	,Front Matter	,	,World Archaeology	,6	,1	,1974-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124572,10.2307/124572	,The Prehistoric Flint Mine at Wierzbica 'Zele': A Case Study from Poland	,Hanna	Jacek Lech	,World Archaeology	,16	,2	,1984-10-01T00:00:00Z	,pp. 186-203	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124601,10.2307/124601	,Palaeolithic Geography: Or Where Are the Deer?	,D. A. Sturdy	D. P. Webley	,World Archaeology	,19	,3	,1988-02-01T00:00:00Z	,pp. 262-280	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124401,10.2307/124401	,Not Less than Two_ Not More than Three	,Daniel Cahen	Lawrence H. Keeley	,World Archaeology	,12	,2	,1980-10-01T00:00:00Z	,pp. 166-180	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124224,10.2307/124224	,The Mainland Tradition of Sanctuaries in Prehistoric Greece	,J. C. Van Leuven	,World Archaeology	,10	,2	,1978-10-01T00:00:00Z	,pp. 139-148	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124577,10.2307/124577	,Kulin Greenstone Quarries: The Social Contexts of Production and Distribution for the Mt William Site	,Isabel McBryde	,World Archaeology	,16	,2	,1984-10-01T00:00:00Z	,pp. 267-285	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124954,10.2307/124954	,Volume Information	,	,World Archaeology	,30	,3	,1999-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124513,10.2307/124513	,Resistance and Change: Pottery Manufacture in Sardinia	,M. Beatrice Annis	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 240-255	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124816,10.2307/124816	,Chronologies of Remembrance: The Interpretation of Some Roman Inscriptions	,John C. Barrett	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,pp. 236-247	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026637,10.2307/40026637	,Front Matter	,	,World Archaeology	,38	,3	,2006-09-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124947,10.2307/124947	,High Resolution Archaeology at Verberie: Limits and Interpretations	,Francoise Audouze	James G. Enloe	,World Archaeology	,29	,2	,1997-10-01T00:00:00Z	,pp. 195-207	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124337,10.2307/124337	,A Study of Obsidian Exchange Networks in Calabria	,Albert J. Ammerman	,World Archaeology	,11	,1	,1979-06-01T00:00:00Z	,pp. 95-110	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128333,10.2307/4128333	,Front Matter	,	,World Archaeology	,36	,3	,2004-09-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827926,10.2307/827926	,A Ninth-Century AD Arab or Indian Shipwreck in Indonesia: First Evidence for Direct Trade with China	,Michael Flecker	,World Archaeology	,32	,3	,2001-02-01T00:00:00Z	,pp. 335-354	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124505,10.2307/124505	,Front Matter	,	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124996,10.2307/124996	,The Dynamics of a Riverine Civilization: A Geoarchaeological Perspective on the Nile Valley_ Egypt	,Fekri A. Hassan	,World Archaeology	,29	,1	,1997-06-01T00:00:00Z	,pp. 51-74	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128277,10.2307/4128277	,Volume Information	,	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,pp. 629-631	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/4128287,10.2307/4128287	,Knowing Ways/Ways of Knowing: Reconciling Science and Tradition	,Roberta Robin Dods	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,pp. 547-557	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124544,10.2307/124544	,Back Matter	,	,World Archaeology	,16	,3	,1985-02-01T00:00:00Z	,pp. 377-383	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40024056,10.2307/40024056	,Sidling up to the Archaeology of Western Saloons: Historical Archaeology Takes on the Wild of the West	,Kelly J. Dixon	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 576-585	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124516,10.2307/124516	,Craft Specialisation: A Seasonal Camp in Kebkebiya	,Natalie Tobert	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 278-288	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124467,10.2307/124467	,Volume Information	,	,World Archaeology	,20	,2	,1988-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124371,10.2307/124371	,Computer Simulation Experiments to Assess the Performance of Measures of Quantity of Pottery	,Clive Orton	,World Archaeology	,14	,1	,1982-06-01T00:00:00Z	,pp. 1-20	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124413,10.2307/124413	,Excavation and Volunteers: A Cautionary Tale	,D. V. Clarke	,World Archaeology	,10	,1	,1978-06-01T00:00:00Z	,pp. 63-70	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827887,10.2307/827887	,Believing the Ancients: Quantitative and Qualitative Dimensions of Slavery and the Slave Trade in Later Prehistoric Eurasia	,Timothy Taylor	,World Archaeology	,33	,1	,2001-06-01T00:00:00Z	,pp. 27-43	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124628,10.2307/124628	,Pottery in South China: River Xijiang and Upper Red River Basins	,Ho Chui-Mei	,World Archaeology	,15	,3	,1984-02-01T00:00:00Z	,pp. 294-325	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124553,10.2307/124553	,Aboriginal Art -- Australia's Neglected Inheritance	,Fay Gale	Jane Jacobs	,World Archaeology	,19	,2	,1987-10-01T00:00:00Z	,pp. 226-235	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124734,10.2307/124734	,Volume Information	,	,World Archaeology	,23	,2	,1991-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124370,10.2307/124370	,Front Matter	,	,World Archaeology	,14	,1	,1982-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124906,10.2307/124906	,Front Matter	,	,World Archaeology	,21	,2	,1989-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124338,10.2307/124338	,The Laws of Archaeological Stratigraphy	,Edward C. Harris	,World Archaeology	,11	,1	,1979-06-01T00:00:00Z	,pp. 111-117	,Taylor & Francis_ Ltd.	,fla	,	,
