id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/2694108,10.2307/2694108	,Investigating Correlates of Sedentism and Domestication in Prehistoric North America	,George H. Odell	,American Antiquity	,63	,4	,1998-10-01T00:00:00Z	,pp. 553-571	,Society for American Archaeology	,fla	,	,
10.2307/276147,10.2307/276147	,Point of Pines Phase Sequence and Utility Pottery Type Revisions	,David A. Breternitz	James C. Gifford	Alan P. Olson	,American Antiquity	,22	,4	,1957-04-01T00:00:00Z	,pp. 412-416	,Society for American Archaeology	,fla	,	,
10.2307/275372,10.2307/275372	,Lithic Problems	,H. Holmes Ellis	,American Antiquity	,4	,1	,1938-07-01T00:00:00Z	,pp. 63-64	,Society for American Archaeology	,fla	,	,
10.2307/282046,10.2307/282046	,Standardization_ Labor Investment_ Skill_ and the Organization of Ceramic Production in Late Prehispanic Highland Peru	,Cathy L. Costin	Melissa B. Hagstrum	,American Antiquity	,60	,4	,1995-10-01T00:00:00Z	,pp. 619-639	,Society for American Archaeology	,fla	,	,
10.2307/278387,10.2307/278387	,Additional Stone Carving from the North Highlands of Peru	,Donald E. Thompson	,American Antiquity	,28	,2	,1962-10-01T00:00:00Z	,pp. 245-246	,Society for American Archaeology	,fla	,	,
10.2307/275262,10.2307/275262	,The Family Tree of Chaco Canyon Masonry	,Florence Hawley	,American Antiquity	,3	,3	,1938-01-01T00:00:00Z	,pp. 247-255	,Society for American Archaeology	,fla	,	,
10.2307/277352,10.2307/277352	,Stratigraphic and Area Tests at the Emerald and Anna Mound Sites	,John L. Cotter	,American Antiquity	,17	,1	,1951-07-01T00:00:00Z	,pp. 18-32	,Society for American Archaeology	,fla	,	,
10.2307/277515,10.2307/277515	,Ceramic Systems and Eastern Archaeology	,William H. Sears	,American Antiquity	,25	,3	,1960-01-01T00:00:00Z	,pp. 324-329	,Society for American Archaeology	,fla	,	,
10.2307/275600,10.2307/275600	,The California Archaeological Survey	,Robert F. Heizer	,American Antiquity	,14	,3	,1949-01-01T00:00:00Z	,pp. 222-223	,Society for American Archaeology	,fla	,	,
10.2307/279292,10.2307/279292	,A Brief Report on Paleoindian-Archaic Occupation in the Quiche Basin_ Guatemala	,Kenneth L. Brown	,American Antiquity	,45	,2	,1980-04-01T00:00:00Z	,pp. 313-324	,Society for American Archaeology	,fla	,	,
10.2307/278212,10.2307/278212	,Moche Copper Analyses: Early New World Metal Technology	,Arnold M. Friedman	Edward Olsen	Junius B. Bird	,American Antiquity	,37	,2	,1972-04-01T00:00:00Z	,pp. 254-258	,Society for American Archaeology	,fla	,	,
10.2307/2694628,10.2307/2694628	,The Archaeology of Interaction: Views from Artifact Style and Material Exchange in Dorset Society	,Daniel Odess	,American Antiquity	,63	,3	,1998-07-01T00:00:00Z	,pp. 417-435	,Society for American Archaeology	,fla	,	,
10.2307/282378,10.2307/282378	,The Explanation of Artifact Variability	,Michael Brian Schiffer	James M. Skibo	,American Antiquity	,62	,1	,1997-01-01T00:00:00Z	,pp. 27-50	,Society for American Archaeology	,fla	,	,
10.2307/276765,10.2307/276765	,Stratigraphic Tests in the Everglades National Park	,John M. Goggin	,American Antiquity	,15	,3	,1950-01-01T00:00:00Z	,pp. 228-246	,Society for American Archaeology	,fla	,	,
10.2307/277945,10.2307/277945	,The Dugout Canoe in Ontario	,Edward S. Rogers	,American Antiquity	,30	,4	,1965-04-01T00:00:00Z	,pp. 454-459	,Society for American Archaeology	,fla	,	,
10.2307/277049,10.2307/277049	,Beveled or "Rotary" Points	,Arthur George Smith	,American Antiquity	,18	,3	,1953-01-01T00:00:00Z	,pp. 269-270	,Society for American Archaeology	,fla	,	,
10.2307/275703,10.2307/275703	,Notes on Some Ceramic Techniques and Intrusions in Central Mexico	,James B. Griffin	Alex D. Krieger	,American Antiquity	,12	,3	,1947-01-01T00:00:00Z	,pp. 156-168	,Society for American Archaeology	,fla	,	,
10.2307/279951,10.2307/279951	,Dental Evidence for Prehistoric Dietary Change on the Northern Channel Islands_ California	,Phillip L. Walker	Jon M. Erlandson	,American Antiquity	,51	,2	,1986-04-01T00:00:00Z	,pp. 375-383	,Society for American Archaeology	,fla	,	,
10.2307/279218,10.2307/279218	,Site Relationships at Quebrada Tarapaca_ Chile: A Comparison of Clustering and Scaling Techniques	,R. G. Matson	D. L. True	,American Antiquity	,39	,1	,1974-01-01T00:00:00Z	,pp. 51-74	,Society for American Archaeology	,fla	,	,
10.2307/40035812,10.2307/40035812	,Performing the Feast: Visual Display and Suprahousehold Commensalism in the Puebloan Southwest	,Barbara J. Mills	,American Antiquity	,72	,2	,2007-04-01T00:00:00Z	,pp. 210-239	,Society for American Archaeology	,fla	,	,
10.2307/275120,10.2307/275120	,Regarding J. C. Jones' Date for Lake Lahontan	,Ernst Antevs	,American Antiquity	,10	,2	,1944-10-01T00:00:00Z	,p. 211	,Society for American Archaeology	,fla	,	,
10.2307/279081,10.2307/279081	,Paleodemography of the Valdivia III Phase at Real Alto_ Ecuador	,Linda L. Klepinger	,American Antiquity	,44	,2	,1979-04-01T00:00:00Z	,pp. 305-309	,Society for American Archaeology	,fla	,	,
10.2307/276860,10.2307/276860	,Correction: The Archaeological Delineation of a Cultural Boundary in Papagueria	,	,American Antiquity	,21	,2	,1955-10-01T00:00:00Z	,p. 178	,Society for American Archaeology	,fla	,	,
10.2307/280859,10.2307/280859	,The Institutional Organization of Mississippian Religion	,Vernon James Knight_ Jr.	,American Antiquity	,51	,4	,1986-10-01T00:00:00Z	,pp. 675-687	,Society for American Archaeology	,fla	,	,
10.2307/276293,10.2307/276293	,A Report on Recent Archaeological Investigations in the Lagoa Santa Region of Minas Gerais_ Brazil	,Clifford Evans_ Jr.	,American Antiquity	,15	,4	,1950-04-01T00:00:00Z	,pp. 341-343	,Society for American Archaeology	,fla	,	,
10.2307/276645,10.2307/276645	,A Possible Andean Influence in Central Mexico	,Charles R. Wicke	Maudie Bullington	,American Antiquity	,25	,4	,1960-04-01T00:00:00Z	,pp. 603-605	,Society for American Archaeology	,fla	,	,
10.2307/20622474,10.2307/20622474	,Fieldworker Experience and Single-Episode Screening as Sources of Data Recovery Bias in Archaeology: A Case Study from the Central Pacific Northwest Coast	,Anthony P. Graesch	,American Antiquity	,74	,4	,2009-10-01T00:00:00Z	,pp. 759-779	,Society for American Archaeology	,fla	,	,
10.2307/279917,10.2307/279917	,Toad Spawn Symbolism Suggested for Sechin	,Wolfgang Wickler	Uta Seibt	,American Antiquity	,47	,2	,1982-04-01T00:00:00Z	,pp. 441-444	,Society for American Archaeology	,fla	,	,
10.2307/279050,10.2307/279050	,Addenda to the Anna O. Shepard Bibliography	,Elizabeth Ann Morris	,American Antiquity	,41	,1	,1976-01-01T00:00:00Z	,pp. 113-114	,Society for American Archaeology	,fla	,	,
10.2307/277909,10.2307/277909	,A Probable Paleo-Indian Site in Wisconsin	,Robert Ritzenthaler	,American Antiquity	,32	,2	,1967-04-01T00:00:00Z	,pp. 227-229	,Society for American Archaeology	,fla	,	,
10.2307/277381,10.2307/277381	,The Desert Cultures and the Balcones Phase: Archaic Manifestations in the Southwest and Texas	,J. Charles Kelley	,American Antiquity	,24	,3	,1959-01-01T00:00:00Z	,pp. 276-288	,Society for American Archaeology	,fla	,	,
10.2307/279659,10.2307/279659	,A Closer Look at Clusters	,John R. White	,American Antiquity	,45	,1	,1980-01-01T00:00:00Z	,pp. 66-74	,Society for American Archaeology	,fla	,	,
10.2307/277870,10.2307/277870	,Ceramic Stratigraphy and Tribal History at Taos Pueblo	,Florence Hawley Ellis	J. J. Brody	,American Antiquity	,29	,3	,1964-01-01T00:00:00Z	,pp. 316-327	,Society for American Archaeology	,fla	,	,
10.2307/275365,10.2307/275365	,Analysis of Spiro Mound Textiles	,H. M. Trowbridge	,American Antiquity	,4	,1	,1938-07-01T00:00:00Z	,pp. 51-53	,Society for American Archaeology	,fla	,	,
10.2307/275546,10.2307/275546	,Sandia Cave	,Frank C. Hibben	,American Antiquity	,6	,3	,1941-01-01T00:00:00Z	,p. 266	,Society for American Archaeology	,fla	,	,
10.2307/275596,10.2307/275596	,The Pottery of the Gallina Complex	,Frank C. Hibben	,American Antiquity	,14	,3	,1949-01-01T00:00:00Z	,pp. 194-202	,Society for American Archaeology	,fla	,	,
10.2307/278750,10.2307/278750	,Microblades at Cahokia_ Illinois	,Ronald J. Mason	Gregory Perino	,American Antiquity	,26	,4	,1961-04-01T00:00:00Z	,pp. 553-557	,Society for American Archaeology	,fla	,	,
10.2307/280893,10.2307/280893	,Marine-Resource Value and the Priority of Coastal Settlement: A California Perspective	,Terry L. Jones	,American Antiquity	,56	,3	,1991-07-01T00:00:00Z	,pp. 419-443	,Society for American Archaeology	,fla	,	,
10.2307/2694807,10.2307/2694807	,Paleoindian Colonization of the Americas: Implications from an Examination of Physiography_ Demography_ and Artifact Distribution	,David G. Anderson	J. Christopher Gillam	,American Antiquity	,65	,1	,2000-01-01T00:00:00Z	,pp. 43-66	,Society for American Archaeology	,fla	,	,
10.2307/280689,10.2307/280689	,A Response to Wilshusen	,Patricia A. Gilman	,American Antiquity	,54	,4	,1989-10-01T00:00:00Z	,pp. 834-836	,Society for American Archaeology	,fla	,	,
10.2307/2694753,10.2307/2694753	,A Cobble with Pecked Designs from Virginia	,Howard A. MacCord_ Sr.	,American Antiquity	,31	,3	,1966-01-01T00:00:00Z	,p. 436	,Society for American Archaeology	,fla	,	,
10.2307/280208,10.2307/280208	,Factor Analysis_ Random Data_ and Patterned Results	,Robert K. Vierra	David L. Carlson	,American Antiquity	,46	,2	,1981-04-01T00:00:00Z	,pp. 272-283	,Society for American Archaeology	,fla	,	,
10.2307/275302,10.2307/275302	,An Astronomical Test of Caso's Correlation	,R. B. Weitzel	,American Antiquity	,13	,4	,1948-04-01T00:00:00Z	,p. 323	,Society for American Archaeology	,fla	,	,
10.2307/279130,10.2307/279130	,A Further Criticism of the Type-Variety System: The Data can't be Used	,Michael E. Smith	,American Antiquity	,44	,4	,1979-10-01T00:00:00Z	,pp. 822-826	,Society for American Archaeology	,fla	,	,
10.2307/276863,10.2307/276863	,Pinto Basin Points in Utah	,Eugene Botelho	,American Antiquity	,21	,2	,1955-10-01T00:00:00Z	,pp. 185-186	,Society for American Archaeology	,fla	,	,
10.2307/279364,10.2307/279364	,Prehistoric Human Occupations of the Western Venezuelan Llanos	,Alberta Zucchi	,American Antiquity	,38	,2	,1973-04-01T00:00:00Z	,pp. 182-190	,Society for American Archaeology	,fla	,	,
10.2307/275303,10.2307/275303	,A West Indian Ax from Florida	,John M. Goggin	Irving Rouse	,American Antiquity	,13	,4	,1948-04-01T00:00:00Z	,pp. 323-325	,Society for American Archaeology	,fla	,	,
10.2307/281028,10.2307/281028	,A Phonetic Glyph for Zenith: Reply to Closs	,Victoria R. Bricker	,American Antiquity	,53	,2	,1988-04-01T00:00:00Z	,pp. 394-400	,Society for American Archaeology	,fla	,	,
10.2307/281220,10.2307/281220	,Hunting Hoppers	,David B. Madsen	James E. Kirkman	,American Antiquity	,53	,3	,1988-07-01T00:00:00Z	,pp. 593-604	,Society for American Archaeology	,fla	,	,
10.2307/278706,10.2307/278706	,A Three-Sided Figurine from Izapa_ Chiapas_ Mexico	,Susanna M. Ekholm	,American Antiquity	,33	,3	,1968-07-01T00:00:00Z	,pp. 376-379	,Society for American Archaeology	,fla	,	,
10.2307/281382,10.2307/281382	,The Political Economy of Prehispanic Tarascan Metallurgy	,Helen Perlstein Pollard	,American Antiquity	,52	,4	,1987-10-01T00:00:00Z	,pp. 741-752	,Society for American Archaeology	,fla	,	,
10.2307/275973,10.2307/275973	,The Perversion of Archaeological Data	,Arthur C. Parker	,American Antiquity	,5	,1	,1939-07-01T00:00:00Z	,pp. 57-58	,Society for American Archaeology	,fla	,	,
10.2307/278635,10.2307/278635	,Inferences on the Use Position of San Dieguito Percussion-Flaked Artifacts	,E. Creutz	J. Moriarty	,American Antiquity	,29	,1	,1963-07-01T00:00:00Z	,pp. 82-89	,Society for American Archaeology	,fla	,	,
10.2307/275134,10.2307/275134	,Maya Sun Calendar Dictum Disproved	,Robert H. Merrill	,American Antiquity	,10	,3	,1945-01-01T00:00:00Z	,pp. 307-311	,Society for American Archaeology	,fla	,	,
10.2307/2694574,10.2307/2694574	,Animal Agency and Coastal Archaeology	,Madonna L. Moss	Jon M. Erlandson	,American Antiquity	,67	,2	,2002-04-01T00:00:00Z	,pp. 367-369	,Society for American Archaeology	,fla	,	,
10.2307/275482,10.2307/275482	,A Chronological Outline for the Northwest Florida Coast	,Gordon R. Willey	R. B. Woodbury	,American Antiquity	,7	,3	,1942-01-01T00:00:00Z	,pp. 232-254	,Society for American Archaeology	,fla	,	,
10.2307/280444,10.2307/280444	,Errata: Regional Archaeological Conferences	,Jay F. Custer	,American Antiquity	,51	,1	,1986-01-01T00:00:00Z	,p. 220	,Society for American Archaeology	,fla	,	,
10.2307/277069,10.2307/277069	,Archaeology of Wildrose Canyon_ Death Valley National Monument	,William James Wallace	Edith S. Taylor	,American Antiquity	,20	,4	,1955-04-01T00:00:00Z	,pp. 355-367	,Society for American Archaeology	,fla	,	,
10.2307/278215,10.2307/278215	,A Simplified Procedure for Photographing Obsidian	,Bruce J. Lutz	Daniel L. Slaby	,American Antiquity	,37	,2	,1972-04-01T00:00:00Z	,pp. 262-263	,Society for American Archaeology	,fla	,	,
10.2307/281929,10.2307/281929	,Ground-Stone Tools and Hunter-Gatherer Subsistence in Southwest Asia: Implications for the Transition to Farming	,Katherine I. Wright	,American Antiquity	,59	,2	,1994-04-01T00:00:00Z	,pp. 238-263	,Society for American Archaeology	,fla	,	,
10.2307/1593794,10.2307/1593794	,War in the Southwest_ War in the World	,Stephen H. Lekson	,American Antiquity	,67	,4	,2002-10-01T00:00:00Z	,pp. 607-624	,Society for American Archaeology	,fla	,	,
10.2307/279591,10.2307/279591	,Nearest Neighbor Analysis of Pueblo I-III Settlement Patterns along the Rio Puerco of the East_ New Mexico	,Dorothy Koster Washburn	,American Antiquity	,39	,2	,1974-04-01T00:00:00Z	,pp. 315-335	,Society for American Archaeology	,fla	,	,
10.2307/278023,10.2307/278023	,Patterning in Death in a Late Prehistoric Village in Pennsylvania	,Jacob W. Gruber	,American Antiquity	,36	,1	,1971-01-01T00:00:00Z	,pp. 64-76	,Society for American Archaeology	,fla	,	,
10.2307/280361,10.2307/280361	,Architecture of the Early Valdivia Village	,Jonathan E. Damp	,American Antiquity	,49	,3	,1984-07-01T00:00:00Z	,pp. 573-585	,Society for American Archaeology	,fla	,	,
10.2307/278020,10.2307/278020	,Ethnomineralogy of Ticul_ Yucatan Potters: Etics and Emics	,Dean E. Arnold	,American Antiquity	,36	,1	,1971-01-01T00:00:00Z	,pp. 20-40	,Society for American Archaeology	,fla	,	,
10.2307/277108,10.2307/277108	,Copper Specimens from Yadkin River in Piedmont_ North Carolina	,Douglas L. Rights	,American Antiquity	,18	,4	,1953-04-01T00:00:00Z	,p. 389	,Society for American Archaeology	,fla	,	,
10.2307/276422,10.2307/276422	,Clovis Fluted Points from Southeastern Arizona	,Charles C. Di Peso	,American Antiquity	,19	,1	,1953-07-01T00:00:00Z	,pp. 82-85	,Society for American Archaeology	,fla	,	,
10.2307/40035272,10.2307/40035272	,The Emerging Archaeology of Glaciers and Ice Patches: Examples from Alaska's Wrangell-St. Elias National Park and Preserve	,E. James Dixon	William F. Manley	Craig M. Lee	,American Antiquity	,70	,1	,2005-01-01T00:00:00Z	,pp. 129-143	,Society for American Archaeology	,fla	,	,
10.2307/277878,10.2307/277878	,Southern Paiute Archaeology	,Robert C. Euler	,American Antiquity	,29	,3	,1964-01-01T00:00:00Z	,pp. 379-381	,Society for American Archaeology	,fla	,	,
10.2307/278712,10.2307/278712	,Levi-Strauss_ Poverty Point_ and the Misuse of Analogy	,Frank Rackerby	,American Antiquity	,33	,3	,1968-07-01T00:00:00Z	,pp. 388-390	,Society for American Archaeology	,fla	,	,
10.2307/275987,10.2307/275987	,The Wiccomiss Indians of Maryland	,William B. Marye	,American Antiquity	,4	,2	,1938-10-01T00:00:00Z	,pp. 146-152	,Society for American Archaeology	,fla	,	,
10.2307/277094,10.2307/277094	,Correction: A New Type of Ancient Peruvian Shirt	,	,American Antiquity	,20	,4	,1955-04-01T00:00:00Z	,p. 405	,Society for American Archaeology	,fla	,	,
10.2307/278641,10.2307/278641	,Olmec and Chavin: Reply to Michael D. Coe	,Edward P. Lanning	,American Antiquity	,29	,1	,1963-07-01T00:00:00Z	,pp. 99-101	,Society for American Archaeology	,fla	,	,
10.2307/40035815,10.2307/40035815	,The Stable- and Radio-Isotope Chemistry of Western Basketmaker Burials: Implications for Early Puebloan Diets and Origins	,Joan Brenner Coltrain	Joel C. Janetski	Shawn W. Carlyle	,American Antiquity	,72	,2	,2007-04-01T00:00:00Z	,pp. 301-321	,Society for American Archaeology	,fla	,	,
10.2307/275360,10.2307/275360	,A Cache of Wooden Bows from the Mogollon Mountains	,Frank C. Hibben	,American Antiquity	,4	,1	,1938-07-01T00:00:00Z	,pp. 36-38	,Society for American Archaeology	,fla	,	,
10.2307/278124,10.2307/278124	,A Site Designation System for Latin America	,Richard A. Diehl	,American Antiquity	,35	,4	,1970-10-01T00:00:00Z	,pp. 491-492	,Society for American Archaeology	,fla	,	,
10.2307/279048,10.2307/279048	,Xeroradiography: A New Archaeological Tool	,S. Heinemann	,American Antiquity	,41	,1	,1976-01-01T00:00:00Z	,pp. 106-111	,Society for American Archaeology	,fla	,	,
10.2307/277399,10.2307/277399	,Stratigraphy and Seriation	,John Howland Rowe	,American Antiquity	,26	,3	,1961-01-01T00:00:00Z	,pp. 324-330	,Society for American Archaeology	,fla	,	,
10.2307/276005,10.2307/276005	,Notes on Archaeological Surveys	,Dache M. Reeves	,American Antiquity	,2	,3	,1937-01-01T00:00:00Z	,pp. 195-196	,Society for American Archaeology	,fla	,	,
10.2307/2694149,10.2307/2694149	,Geochemical Analysis of Eight Red Ochres from Western North America	,Jon M. Erlandson	J. D. Robertson	Christophe Descantes	,American Antiquity	,64	,3	,1999-07-01T00:00:00Z	,pp. 517-526	,Society for American Archaeology	,fla	,	,
10.2307/279369,10.2307/279369	,Extreme Closeup Photography and Photomacrography	,David Sanger	,American Antiquity	,38	,2	,1973-04-01T00:00:00Z	,pp. 210-215	,Society for American Archaeology	,fla	,	,
10.2307/276561,10.2307/276561	,The Pre-Columbian Stonecutting Techniques of the Mexican Plateau	,J. Ogden Outwater_ Jr.	,American Antiquity	,22	,3	,1957-01-01T00:00:00Z	,pp. 258-264	,Society for American Archaeology	,fla	,	,
10.2307/279229,10.2307/279229	,Mechanical Basis of Percussion Flaking: Some Comments	,Are Tsirk	,American Antiquity	,39	,1	,1974-01-01T00:00:00Z	,pp. 128-130	,Society for American Archaeology	,fla	,	,
10.2307/275356,10.2307/275356	,Function and Configuration in Archaeology	,Julian H. Steward	Frank M. Setzler	,American Antiquity	,4	,1	,1938-07-01T00:00:00Z	,pp. 4-10	,Society for American Archaeology	,fla	,	,
10.2307/279224,10.2307/279224	,The Key Marco_ Florida Collection: Experiment and Reflection	,Barbara A. Purdy	,American Antiquity	,39	,1	,1974-01-01T00:00:00Z	,pp. 105-109	,Society for American Archaeology	,fla	,	,
10.2307/280598,10.2307/280598	,Ritual Continuity and Transformation in Mesoamerica: Reconstructing the Ancient Maya Cuch Ritual	,Mary Pohl	,American Antiquity	,46	,3	,1981-07-01T00:00:00Z	,pp. 513-529	,Society for American Archaeology	,fla	,	,
10.2307/279696,10.2307/279696	,A Test of Aerial Photography in an Estuarine Mangrove Swamp in Veracruz_ Mexico	,J. Simon Bruder	Elinor G. Large	Barbara L. Stark	,American Antiquity	,40	,3	,1975-07-01T00:00:00Z	,pp. 330-337	,Society for American Archaeology	,fla	,	,
