id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/530706,10.2307/530706	,Publications	,	,Journal of Field Archaeology	,26	,4	,1999-12-01T00:00:00Z	,pp. 455-459	,Maney Publishing	,mis	,	,
10.2307/530106,10.2307/530106	,	,Alexander H. Joffe	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 512-516	,Maney Publishing	,brv	,The Uruk World System. The Dynamics of Expansion of Early Mesopotamian Civilization|Guillermo Algaze	,
10.2307/529779,10.2307/529779	,Prehispanic Ridged Fields of Central Colombia	,Karen Olsen Bruhns	,Journal of Field Archaeology	,8	,1	,1981-04-01T00:00:00Z	,pp. 1-8	,Maney Publishing	,fla	,	,
10.2307/529347,10.2307/529347	,Back Matter	,	,Journal of Field Archaeology	,11	,1	,1984-04-01T00:00:00Z	,p. 122	,Maney Publishing	,mis	,	,
10.2307/40025305,10.2307/40025305	,	,Robin Osborne	,Journal of Field Archaeology	,31	,4	,2006-12-01T00:00:00Z	,pp. 443-445	,Maney Publishing	,brv	,The Excavations at Ancient Halieis|Marian H. McAllister;Michael H. Jameson;James A. Dengate;Frederick A. Cooper;Bradley A. Ault	,
10.2307/530504,10.2307/530504	,Formative Settlement Patterns in the Valdivia Valley_ SW Coastal Ecuador	,Frederick A. Schwarz	J. Scott Raymond	,Journal of Field Archaeology	,23	,2	,1996-07-01T00:00:00Z	,pp. 205-224	,Maney Publishing	,fla	,	,
10.2307/530162,10.2307/530162	,Back Matter	,	,Journal of Field Archaeology	,18	,1	,1991-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/40023499,10.2307/40023499	,	,Anthony F. Aveni	,Journal of Field Archaeology	,31	,3	,2006-10-01T00:00:00Z	,pp. 333-336	,Maney Publishing	,brv	,The Geoglyphs of Palpa_ Peru: Documentation_ Analysis_ and Interpretation|Karsten Lambers	,
10.2307/530458,10.2307/530458	,Water and Human Settlement in the Balikh Valley_ Syria: Investigations from 1992-1995	,T. J. Wilkinson	,Journal of Field Archaeology	,25	,1	,1998-04-01T00:00:00Z	,pp. 63-87	,Maney Publishing	,fla	,	,
10.2307/40024670,10.2307/40024670	,	,Barbara Arroyo	,Journal of Field Archaeology	,32	,2	,2007-07-01T00:00:00Z	,pp. 214-215	,Maney Publishing	,brv	,Coastal Collectors in the Holocene: The Chantuto People of Southwest Mexico|Barbara Voorhies	,
10.2307/530067,10.2307/530067	,Back Matter	,	,Journal of Field Archaeology	,20	,3	,1993-10-01T00:00:00Z	,p. 388	,Maney Publishing	,mis	,	,
10.2307/530251,10.2307/530251	,News and Short Contributions	,Wulf A. Gose	Karen S. Collins	Michael B. Collins	Robert J. Muckle	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,pp. 125-131	,Maney Publishing	,fla	,	,
10.2307/529510,10.2307/529510	,Chronology of the "Philistine" Burials at Tell el-Far'ah (South)	,Thomas L. McClellan	,Journal of Field Archaeology	,6	,1	,1979-04-01T00:00:00Z	,pp. 57-73	,Maney Publishing	,fla	,	,
10.2307/530673,10.2307/530673	,Archaeological Investigations at Bieta Giyorgis (Aksum)_ Ethiopia: 1993-1995 Field Seasons	,Kathryn A. Bard	Rodolfo Fattovich	Andrea Manzo	Cinzia Perlingieri	,Journal of Field Archaeology	,24	,4	,1997-12-01T00:00:00Z	,pp. 387-403	,Maney Publishing	,fla	,	,
10.2307/40025825,10.2307/40025825	,Pueblo Settlement_ Architecture_ and Social Change in the Pueblo Revolt Era_ A.D. 1680 to 1696	,Matthew Liebmann	T. J. Ferguson	Robert W. Preucel	,Journal of Field Archaeology	,30	,1	,2005-04-01T00:00:00Z	,pp. 45-60	,Maney Publishing	,fla	,	,
10.2307/529823,10.2307/529823	,Public Archaeology Forum	,Hester A. Davis	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,pp. 211-217	,Maney Publishing	,fla	,	,
10.2307/3092724,10.2307/3092724	,	,Philip Allsworth-Jones	,Journal of Field Archaeology	,27	,4	,2000-12-01T00:00:00Z	,pp. 477-483	,Maney Publishing	,brv	,Le Jankovichien: Une civilisation paléolithique en Hongrie|V. Gábori-Csánk;Zsolt Mester	The Middle to Upper Paleolithic Transition in Central Europe: The Record from the Bükk Mountain Region|Brian Adams	,
10.2307/530407,10.2307/530407	,Prehistory and Volcanism in the Arenal Area_ Costa Rica	,Payson Sheets	John Hoopes	William Melson	Brian McKee	Tom Sever	Marilynn Mueller	Mark Chenault	John Bradley	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,pp. 445-465	,Maney Publishing	,fla	,	,
10.2307/529882,10.2307/529882	,Were There Hafted Projectile Points in the Mousterian?	,Simon Holdaway	,Journal of Field Archaeology	,16	,1	,1989-04-01T00:00:00Z	,pp. 79-85	,Maney Publishing	,fla	,	,
10.2307/529696,10.2307/529696	,The Antiquities Market	,James Wiseman	,Journal of Field Archaeology	,2	,3	,1975-01-01T00:00:00Z	,pp. 267-270	,Maney Publishing	,fla	,	,
10.2307/530056,10.2307/530056	,The Nature of Clarity in Archaeological Line Drawings	,David Ford	,Journal of Field Archaeology	,20	,3	,1993-10-01T00:00:00Z	,pp. 319-333	,Maney Publishing	,fla	,	,
10.2307/529722,10.2307/529722	,Chiquitoy Viejo: An Inca Administrative Center in the Chicama Valley_ Peru	,Geoffrey W. Conrad	,Journal of Field Archaeology	,4	,1	,1977-04-01T00:00:00Z	,pp. 1-18	,Maney Publishing	,fla	,	,
10.2307/529859,10.2307/529859	,Back Matter	,	,Journal of Field Archaeology	,22	,1	,1995-04-01T00:00:00Z	,p. 136	,Maney Publishing	,mis	,	,
10.2307/529630,10.2307/529630	,Back Matter	,	,Journal of Field Archaeology	,2	,1/2	,1975-01-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530388,10.2307/530388	,Front Matter	,	,Journal of Field Archaeology	,17	,1	,1990-04-01T00:00:00Z	,pp. 38-106	,Maney Publishing	,mis	,	,
10.2307/529547,10.2307/529547	,Guide to Archaeostratigraphic Classification and Terminology: Definitions and Principles	,Hermann Gasche	Önhan Tunca	,Journal of Field Archaeology	,10	,3	,1983-10-01T00:00:00Z	,pp. 325-335	,Maney Publishing	,fla	,	,
10.2307/529287,10.2307/529287	,Perspectives	,A. John Gwinnett	Leonard Gorelick	,Journal of Field Archaeology	,11	,3	,1984-10-01T00:00:00Z	,p. 364	,Maney Publishing	,fla	,	,
10.2307/529893,10.2307/529893	,Public Archaeology Forum	,Hester A. Davis	,Journal of Field Archaeology	,16	,2	,1989-07-01T00:00:00Z	,pp. 233-240	,Maney Publishing	,fla	,	,
10.2307/529958,10.2307/529958	,	,Norman Hammond	,Journal of Field Archaeology	,20	,2	,1993-07-01T00:00:00Z	,pp. 232-236	,Maney Publishing	,brv	,Breaking the Maya Code|Michael D. Coe	,
10.2307/530393,10.2307/530393	,Zooarchaeology at Pirincay_ a Formative Period Site in Highland Ecuador	,George R. Miller	Anne L. Gill	,Journal of Field Archaeology	,17	,1	,1990-04-01T00:00:00Z	,pp. 49-68	,Maney Publishing	,fla	,	,
10.2307/3250902,10.2307/3250902	,Vessel Functions in Agricultural and Pastoral Societies of Byzantine and Early Islamic Israel	,Benjamin Adam Saidel	,Journal of Field Archaeology	,29	,3/4	,2002-10-01T00:00:00Z	,pp. 437-445	,Maney Publishing	,fla	,	,
10.2307/530289,10.2307/530289	,A Late Mesolithic Dwelling Structure at Remouchamps_ Belgium	,André Gob	Marie-Claire Jacques	,Journal of Field Archaeology	,12	,2	,1985-07-01T00:00:00Z	,pp. 163-175	,Maney Publishing	,fla	,	,
10.2307/529739,10.2307/529739	,Preservation and Rescue	,Thomas F. King	,Journal of Field Archaeology	,5	,3	,1978-10-01T00:00:00Z	,pp. 357-360	,Maney Publishing	,fla	,	,
10.2307/529572,10.2307/529572	,A Study of Style and Function in a Class of Tools	,David J. Meltzer	,Journal of Field Archaeology	,8	,3	,1981-10-01T00:00:00Z	,pp. 313-326	,Maney Publishing	,fla	,	,
10.2307/530433,10.2307/530433	,	,Norman Hammond	,Journal of Field Archaeology	,19	,4	,1992-12-01T00:00:00Z	,pp. 518-521	,Maney Publishing	,brv	,The Mesoamerican Ballgame|Vernon L. Scarborough;David R. Wilcox	,
10.2307/529889,10.2307/529889	,Archaic Middle American Agriculture and Settlement: Recent Pollen Data from Honduras	,David J. Rue	,Journal of Field Archaeology	,16	,2	,1989-07-01T00:00:00Z	,pp. 177-184	,Maney Publishing	,fla	,	,
10.2307/3092729,10.2307/3092729	,	,Gordon R. Willey	,Journal of Field Archaeology	,27	,4	,2000-12-01T00:00:00Z	,pp. 491-492	,Maney Publishing	,brv	,The Protoclassic in the Maya Lowlands|Duncan Pring	,
10.2307/529425,10.2307/529425	,An Early Subsistence Exchange System in the Moche Valley_ Peru	,Shelia Pozorski	Thomas Pozorski	,Journal of Field Archaeology	,6	,4	,1979-12-01T00:00:00Z	,pp. 413-432	,Maney Publishing	,fla	,	,
10.2307/529551,10.2307/529551	,News and Short Contributions	,Lawrence Guy Straus	A. John Gwinnett	Leonard Gorelick	Mary Elizabeth King	,Journal of Field Archaeology	,10	,3	,1983-10-01T00:00:00Z	,pp. 371-386	,Maney Publishing	,fla	,	,
10.2307/530092,10.2307/530092	,Archaeometric Clearinghouse XXIII	,Curt W. Beck	,Journal of Field Archaeology	,14	,3	,1987-10-01T00:00:00Z	,pp. 373-376	,Maney Publishing	,fla	,	,
10.2307/40024945,10.2307/40024945	,	,Mark P. Leone	,Journal of Field Archaeology	,30	,2	,2005-07-01T00:00:00Z	,pp. 211-212	,Maney Publishing	,brv	,Neither Plain nor Simple: New Perspectives on the Canterbury Shakers|David R. Starbuck	,
10.2307/530406,10.2307/530406	,The Spring-Fed Irrigation System of Carrizal_ Peru: A Case Study of the Hypothesis of Agrarian Collapse	,Christopher Ohm Clement	Michael E. Moseley	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,pp. 425-443	,Maney Publishing	,fla	,	,
10.2307/40025822,10.2307/40025822	,Editorial Essay	,Curtis Runnels	Norman Hammond	,Journal of Field Archaeology	,30	,1	,2005-04-01T00:00:00Z	,pp. 1-2	,Maney Publishing	,mis	,	,
10.2307/529982,10.2307/529982	,	,Richard Bradley	,Journal of Field Archaeology	,19	,2	,1992-07-01T00:00:00Z	,pp. 218-219	,Maney Publishing	,brv	,The Domestication of Europe: Structure and Contingency in Neolithic Societies|Ian Hodder	,
10.2307/529624,10.2307/529624	,The Beginnings of Pyrotechnology: Neolithic and Egyptian Lime Plaster	,W. H. Gourdin	W. D. Kingery	,Journal of Field Archaeology	,2	,1/2	,1975-01-01T00:00:00Z	,pp. 133-150	,Maney Publishing	,fla	,	,
10.2307/530615,10.2307/530615	,	,Stephen Plog	,Journal of Field Archaeology	,23	,1	,1996-04-01T00:00:00Z	,pp. 135-138	,Maney Publishing	,brv	,Culture and Contact: Charles C. Di Peso's Gran Chichimeca|Anne I. Woosley;John C. Ravesloot	,
10.2307/529839,10.2307/529839	,	,Ian Hodder	,Journal of Field Archaeology	,16	,3	,1989-10-01T00:00:00Z	,pp. 345-348	,Maney Publishing	,brv	,What Is Archaeology? An essay on the Nature of Archaeological Research|Paul Courbin;Paul Bahn	,
10.2307/530020,10.2307/530020	,Front Matter	,	,Journal of Field Archaeology	,17	,3	,1990-10-01T00:00:00Z	,pp. 282-366	,Maney Publishing	,mis	,	,
10.2307/529586,10.2307/529586	,Preservation and Rescue	,Thomas F. King	,Journal of Field Archaeology	,7	,1	,1980-04-01T00:00:00Z	,pp. 125-131	,Maney Publishing	,fla	,	,
10.2307/3250898,10.2307/3250898	,Beached Shipwrecks from Channel Islands National Park_ California	,Matthew A. Russell	,Journal of Field Archaeology	,29	,3/4	,2002-10-01T00:00:00Z	,pp. 369-384	,Maney Publishing	,fla	,	,
10.2307/529830,10.2307/529830	,Perspectives	,Roy A. Salls	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,p. 245	,Maney Publishing	,fla	,	,
10.2307/530001,10.2307/530001	,Front Matter	,	,Journal of Field Archaeology	,17	,4	,1990-12-01T00:00:00Z	,pp. 438-470	,Maney Publishing	,mis	,	,
10.2307/529549,10.2307/529549	,Publications	,	,Journal of Field Archaeology	,10	,3	,1983-10-01T00:00:00Z	,pp. 345-348	,Maney Publishing	,mis	,	,
10.2307/530700,10.2307/530700	,Late Preclassic Ceramic Industries of Pacific Guatemala and El Salvador: The Pacific Coast as Core_ Not Periphery	,Laura J. Kosakowsky	Francisco Estrada Belli	Hector Neff	,Journal of Field Archaeology	,26	,4	,1999-12-01T00:00:00Z	,pp. 377-390	,Maney Publishing	,fla	,	,
10.2307/530053,10.2307/530053	,Early Upper Paleolithic Sites in the Qadesh Barnea Area_ NE Sinai	,Isaac Gilead	Ofer Bar-Yosef	,Journal of Field Archaeology	,20	,3	,1993-10-01T00:00:00Z	,pp. 265-280	,Maney Publishing	,fla	,	,
10.2307/3250897,10.2307/3250897	,Activity Areas_ Form_ and Social Inequality in Residences at Late Postclassic Zacpetén_ Petén_ Guatemala	,Timothy W. Pugh	,Journal of Field Archaeology	,29	,3/4	,2002-10-01T00:00:00Z	,pp. 351-367	,Maney Publishing	,fla	,	,
10.2307/529902,10.2307/529902	,Long-Term Demographic Change: A Perspective from the Valley of Oaxaca_ Mexico	,Gary M. Feinman	Stephen A. Kowalewski	Laura Finsten	Richard E. Blanton	Linda Nicholas	,Journal of Field Archaeology	,12	,3	,1985-10-01T00:00:00Z	,pp. 333-362	,Maney Publishing	,fla	,	,
10.2307/529910,10.2307/529910	,A Modern-Site Survey in the Southern Argolid_ Greece	,Priscilla Murray	P. Nick Kardulias	,Journal of Field Archaeology	,13	,1	,1986-04-01T00:00:00Z	,pp. 21-41	,Maney Publishing	,fla	,	,
10.2307/530324,10.2307/530324	,Publications	,	,Journal of Field Archaeology	,22	,2	,1995-07-01T00:00:00Z	,pp. 239-243	,Maney Publishing	,mis	,	,
10.2307/529571,10.2307/529571	,An Investigation of Pithouse Village Structure in Western Texas	,Michael E. Whalen	,Journal of Field Archaeology	,8	,3	,1981-10-01T00:00:00Z	,pp. 303-311	,Maney Publishing	,fla	,	,
10.2307/40026039,10.2307/40026039	,Front Matter	,	,Journal of Field Archaeology	,32	,1	,2007-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530716,10.2307/530716	,	,Andrew Sherratt	,Journal of Field Archaeology	,26	,4	,1999-12-01T00:00:00Z	,pp. 481-483	,Maney Publishing	,brv	,Beyond the Tigris and Euphrates: Bronze Age Civilizations|Carl C. Lamberg-Karlovsky	,
10.2307/530268,10.2307/530268	,	,Timothy E. Gregory	,Journal of Field Archaeology	,18	,2	,1991-07-01T00:00:00Z	,pp. 245-246	,Maney Publishing	,brv	,A Temple for Byzantium. The Discovery and Excavation of Anicia Juliana's Palace-Church in Istanbul|Martin Harrison	,
10.2307/40024952,10.2307/40024952	,The Construction and Reconstruction of Ritual Space at Tiwanaku_ Bolivia (A.D. 500-1000)	,Alexei Vranich	,Journal of Field Archaeology	,31	,2	,2006-07-01T00:00:00Z	,pp. 121-136	,Maney Publishing	,fla	,	,
10.2307/530608,10.2307/530608	,Population Growth_ Agricultural Intensification_ and Culture Change among the Virgin Branch Anasazi_ Nevada	,Daniel O. Larson	,Journal of Field Archaeology	,23	,1	,1996-04-01T00:00:00Z	,pp. 55-76	,Maney Publishing	,fla	,	,
10.2307/529380,10.2307/529380	,Back Matter	,	,Journal of Field Archaeology	,12	,1	,1985-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529371,10.2307/529371	,The Cerro Gordo Site: A Rural Settlement of the Aztec Period in the Basin of Mexico	,Susan T. Evans	,Journal of Field Archaeology	,12	,1	,1985-04-01T00:00:00Z	,pp. 1-18	,Maney Publishing	,fla	,	,
10.2307/40026040,10.2307/40026040	,Reconnaissance of Prehistoric Sites on the Red Sea Coast of Eritrea_ NE Africa	,Amanuel Beyin	John J. Shea	,Journal of Field Archaeology	,32	,1	,2007-04-01T00:00:00Z	,pp. 1-16	,Maney Publishing	,fla	,	,
10.2307/530415,10.2307/530415	,	,J. Theodore Peña	Elizabeth Shapiro Peña	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,pp. 511-513	,Maney Publishing	,brv	,Excavation of the Iron Age_ Roman and Medieval Settlement at Gorhambury_ St Albans|David Neal;Angela Wardle;Jonathan Hunn	The Old Village and the Great House: An Archaeological and Historical Examination of Drax Hall Plantation_ St. Ann's Bay_ Jamaica|Douglas Armstrong	,
10.2307/530025,10.2307/530025	,Projectile Point Rejuvenation: A Technological Analysis	,Ronald H. Towner	Miranda Warburton	,Journal of Field Archaeology	,17	,3	,1990-10-01T00:00:00Z	,pp. 311-321	,Maney Publishing	,fla	,	,
10.2307/40025828,10.2307/40025828	,Publications: New Archaeological Books and Journals	,	,Journal of Field Archaeology	,30	,1	,2005-04-01T00:00:00Z	,pp. 95-98	,Maney Publishing	,mis	,	,
10.2307/530016,10.2307/530016	,	,H. Sorayya Carr	,Journal of Field Archaeology	,17	,4	,1990-12-01T00:00:00Z	,pp. 496-499	,Maney Publishing	,brv	,Fishes|Alwyne Wheeler;Andrew K. G. Jones	,
10.2307/529857,10.2307/529857	,	,Richard H. Wilshusen	,Journal of Field Archaeology	,22	,1	,1995-04-01T00:00:00Z	,pp. 128-130	,Maney Publishing	,brv	,60 Years of Southwestern Archaeology: A History of the Pecos Conference|Richard B. Woodbury	Dynamics of Southwest Prehistory|Linda S. Cordeli;George J. Gumerman	,
10.2307/40025826,10.2307/40025826	,Wear Traces and the Interpretation of Stone Tools	,Veerle Rots	,Journal of Field Archaeology	,30	,1	,2005-04-01T00:00:00Z	,pp. 61-73	,Maney Publishing	,fla	,	,
10.2307/530123,10.2307/530123	,News and Short Contributions	,J. E. Rehder	D. H. Avery	Peter R. Schmidt	Ivan Brissaud	Alain Houdayer	Judith Lancaster	A. B. W.	,Journal of Field Archaeology	,13	,3	,1986-10-01T00:00:00Z	,pp. 351-364	,Maney Publishing	,fla	,	,
10.2307/530180,10.2307/530180	,Public Archaeology Forum	,Hester A. Davis	,Journal of Field Archaeology	,22	,3	,1995-10-01T00:00:00Z	,pp. 349-353	,Maney Publishing	,fla	,	,
10.2307/3181441,10.2307/3181441	,Canine Digging Behavior and Archaeological Implications	,Robert J. Jeske	Lawrence A. Kuznar	,Journal of Field Archaeology	,28	,3/4	,2001-10-01T00:00:00Z	,pp. 383-394	,Maney Publishing	,fla	,	,
10.2307/529545,10.2307/529545	,Criteria for Determining the Attributes of Man-Made Lithics	,Leland W. Patterson	,Journal of Field Archaeology	,10	,3	,1983-10-01T00:00:00Z	,pp. 297-307	,Maney Publishing	,fla	,	,
10.2307/530439,10.2307/530439	,Back Matter	,	,Journal of Field Archaeology	,19	,4	,1992-12-01T00:00:00Z	,p. 536	,Maney Publishing	,mis	,	,
10.2307/530649,10.2307/530649	,Inka Rule in the Northern Calchaquí Valley_ Argentina	,Terence N. D'Altroy	Ana María Lorandi	Verónica I. Williams	Milena Calderari	Christine A. Hastorf	Elizabeth DeMarrais	Melissa B. Hagstrum	,Journal of Field Archaeology	,27	,1	,2000-04-01T00:00:00Z	,pp. 1-26	,Maney Publishing	,fla	,	,
10.2307/40026017,10.2307/40026017	,	,E. Wyllys Andrews	,Journal of Field Archaeology	,30	,3	,2005-10-01T00:00:00Z	,pp. 353-357	,Maney Publishing	,brv	,The Ancient Maya of the Belize Valley: Half a Century of Archaeological Research|James F. Garber	,
10.2307/529387,10.2307/529387	,Successful Technique for Dating of Lime Mortar by Carbon-14	,Robert L. Folk	Salvatore Valastro_ Jr.	,Journal of Field Archaeology	,3	,2	,1976-01-01T00:00:00Z	,pp. 203-208	,Maney Publishing	,fla	,	,
10.2307/40025834,10.2307/40025834	,	,Jerome C. Rose	,Journal of Field Archaeology	,30	,1	,2005-04-01T00:00:00Z	,pp. 109-110	,Maney Publishing	,brv	,The Bioarchaeology of Tuberculosis: A Global View on a Reemerging Disease|Charlotte A. Roberts;Jane E. Buikstra	,
10.2307/530134,10.2307/530134	,Back Matter	,	,Journal of Field Archaeology	,15	,1	,1988-04-01T00:00:00Z	,p. 120	,Maney Publishing	,mis	,	,
10.2307/530690,10.2307/530690	,Communal Ritual and Faunal Remains: An Example from the Dolores Anasazi	,James M. Potter	,Journal of Field Archaeology	,24	,3	,1997-10-01T00:00:00Z	,pp. 353-364	,Maney Publishing	,fla	,	,
10.2307/530148,10.2307/530148	,Extensions to the Harris Matrix System to Illustrate Stratigraphic Discussion of an Archaeological Site	,Patricia Paice	,Journal of Field Archaeology	,18	,1	,1991-04-01T00:00:00Z	,pp. 17-28	,Maney Publishing	,fla	,	,
10.2307/530411,10.2307/530411	,	,Ian Hodder	,Journal of Field Archaeology	,18	,4	,1991-12-01T00:00:00Z	,pp. 496-498	,Maney Publishing	,brv	,The Passage of Arms. An Archaeological Analysis of Prehistoric Hoards and Votive Deposits|Richard Bradley	,
10.2307/529760,10.2307/529760	,Field Survey at Heraclea Minoa (Agrigento)_ Sicily	,R. J. A. Wilson	A. Leonard_ Jr.	,Journal of Field Archaeology	,7	,2	,1980-07-01T00:00:00Z	,pp. 219-239	,Maney Publishing	,fla	,	,
10.2307/40024672,10.2307/40024672	,	,Stephen E. Nash	,Journal of Field Archaeology	,32	,2	,2007-07-01T00:00:00Z	,pp. 218-220	,Maney Publishing	,brv	,Measuring Time with Artifacts: A History of Methods in American Archaeology|R. Lee Lyman;Michael J. O'Brien	,
10.2307/529687,10.2307/529687	,News and Short Contributions	,Philip M. Hobler	Christopher Nagle	U. Vincent Wilcox	Tom D. Dillehay	Q. Mario Pino	E. Mott Davis	S. Valastro_ Jr.	Alejandra G. Varela	Rodolfo Casamiquela	Mary Elizabeth King	,Journal of Field Archaeology	,9	,4	,1982-12-01T00:00:00Z	,pp. 536-553	,Maney Publishing	,fla	,	,
10.2307/529704,10.2307/529704	,A Survey of Shipwreck Sites off the Southwestern Coast of Turkey	,John A. Gifford	,Journal of Field Archaeology	,1	,1/2	,1974-01-01T00:00:00Z	,pp. 23-25	,Maney Publishing	,fla	,	,
10.2307/529781,10.2307/529781	,Lamanai_ Belize: Summary of Excavation Results_ 1974-1980	,David M. Pendergast	,Journal of Field Archaeology	,8	,1	,1981-04-01T00:00:00Z	,pp. 29-53	,Maney Publishing	,fla	,	,
10.2307/530103,10.2307/530103	,The Effects of Distance on Lithic Material Reduction Technology	,Jay R. Newman	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 491-501	,Maney Publishing	,fla	,	,
